test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,33,create_channel,13124
connection_phase,SPVA_CERTMON,33,total,33496
connection_phase,SPVA_CERTMON,34,search,1117
connection_phase,SPVA_CERTMON,34,tcp_connect,3662
connection_phase,SPVA_CERTMON,34,validation,523
connection_phase,SPVA_CERTMON,34,create_channel,13766
connection_phase,SPVA_CERTMON,34,total,19068
connection_phase,SPVA_CERTMON,35,search,1744
connection_phase,SPVA_CERTMON,35,tcp_connect,10288
connection_phase,SPVA_CERTMON,35,validation,836
connection_phase,SPVA_CERTMON,35,create_channel,19095
connection_phase,SPVA_CERTMON,35,total,31963
