test_type,protocol,iteration,phase,duration_us
connection_phase,SPVA_CERTMON,13,tcp_connect,3449
connection_phase,SPVA_CERTMON,13,validation,639
connection_phase,SPVA_CERTMON,13,create_channel,11858
connection_phase,SPVA_CERTMON,13,total,16738
connection_phase,SPVA_CERTMON,14,search,4178
connection_phase,SPVA_CERTMON,14,tcp_connect,10446
connection_phase,SPVA_CERTMON,14,validation,1116
connection_phase,SPVA_CERTMON,14,create_channel,15870
connection_phase,SPVA_CERTMON,14,total,31610
connection_phase,SPVA_CERTMON,15,search,2571
connection_phase,SPVA_CERTMON,15,tcp_connect,11506
connection_phase,SPVA_CERTMON,15,validation,1379
connection_phase,SPVA_CERTMON,15,create_channel,13666
connection_phase,SPVA_CERTMON,15,total,29122
connection_phase,SPVA_CERTMON,16,search,2024
connection_phase,SPVA_CERTMON,16,tcp_connect,13547
connection_phase,SPVA_CERTMON,16,validation,649
connection_phase,SPVA_CERTMON,16,create_channel,15157
connection_phase,SPVA_CERTMON,16,total,31377
connection_phase,SPVA_CERTMON,17,search,7846
connection_phase,SPVA_CERTMON,17,tcp_connect,16391
connection_phase,SPVA_CERTMON,17,validation,525
connection_phase,SPVA_CERTMON,17,create_channel,11366
connection_phase,SPVA_CERTMON,17,total,36128
connection_phase,SPVA_CERTMON,18,search,2412
connection_phase,SPVA_CERTMON,18,tcp_connect,13060
connection_phase,SPVA_CERTMON,18,validation,663
connection_phase,SPVA_CERTMON,18,create_channel,14182
connection_phase,SPVA_CERTMON,18,total,30317
connection_phase,SPVA_CERTMON,19,search,2919
connection_phase,SPVA_CERTMON,19,tcp_connect,10898
connection_phase,SPVA_CERTMON,19,validation,833
connection_phase,SPVA_CERTMON,19,create_channel,14411
connection_phase,SPVA_CERTMON,19,total,29061
connection_phase,SPVA_CERTMON,20,search,2393
connection_phase,SPVA_CERTMON,20,tcp_connect,14582
connection_phase,SPVA_CERTMON,20,validation,666
connection_phase,SPVA_CERTMON,20,create_channel,14467
connection_phase,SPVA_CERTMON,20,total,32108
connection_phase,SPVA_CERTMON,21,search,1540
connection_phase,SPVA_CERTMON,21,tcp_connect,12512
connection_phase,SPVA_CERTMON,21,validation,1095
connection_phase,SPVA_CERTMON,21,create_channel,13890
connection_phase,SPVA_CERTMON,21,total,29037
connection_phase,SPVA_CERTMON,22,search,1796
connection_phase,SPVA_CERTMON,22,tcp_connect,10986
connection_phase,SPVA_CERTMON,22,validation,795
connection_phase,SPVA_CERTMON,22,create_channel,14713
connection_phase,SPVA_CERTMON,22,total,28290
connection_phase,SPVA_CERTMON,23,search,9652
connection_phase,SPVA_CERTMON,23,tcp_connect,12794
connection_phase,SPVA_CERTMON,23,validation,838
connection_phase,SPVA_CERTMON,23,create_channel,13254
connection_phase,SPVA_CERTMON,23,total,36538
connection_phase,SPVA_CERTMON,24,search,2495
connection_phase,SPVA_CERTMON,24,tcp_connect,12889
connection_phase,SPVA_CERTMON,24,validation,1835
connection_phase,SPVA_CERTMON,24,create_channel,14107
connection_phase,SPVA_CERTMON,24,total,31326
connection_phase,SPVA_CERTMON,25,search,2876
connection_phase,SPVA_CERTMON,25,tcp_connect,12331
connection_phase,SPVA_CERTMON,25,validation,760
connection_phase,SPVA_CERTMON,25,create_channel,16578
connection_phase,SPVA_CERTMON,25,total,32545
connection_phase,SPVA_CERTMON,26,search,5758
connection_phase,SPVA_CERTMON,26,tcp_connect,11448
connection_phase,SPVA_CERTMON,26,validation,1160
connection_phase,SPVA_CERTMON,26,create_channel,13428
connection_phase,SPVA_CERTMON,26,total,31794
connection_phase,SPVA_CERTMON,27,search,2449
connection_phase,SPVA_CERTMON,27,tcp_connect,12091
connection_phase,SPVA_CERTMON,27,validation,615
connection_phase,SPVA_CERTMON,27,create_channel,13476
connection_phase,SPVA_CERTMON,27,total,28631
connection_phase,SPVA_CERTMON,28,search,2376
connection_phase,SPVA_CERTMON,28,tcp_connect,11129
connection_phase,SPVA_CERTMON,28,validation,546
connection_phase,SPVA_CERTMON,28,create_channel,14041
connection_phase,SPVA_CERTMON,28,total,28092
connection_phase,SPVA_CERTMON,29,search,2065
connection_phase,SPVA_CERTMON,29,tcp_connect,19617
connection_phase,SPVA_CERTMON,29,validation,553
connection_phase,SPVA_CERTMON,29,create_channel,13427
connection_phase,SPVA_CERTMON,29,total,35662
connection_phase,SPVA_CERTMON,30,search,2835
connection_phase,SPVA_CERTMON,30,tcp_connect,14030
connection_phase,SPVA_CERTMON,30,validation,715
connection_phase,SPVA_CERTMON,30,create_channel,19240
connection_phase,SPVA_CERTMON,30,total,36820
connection_phase,SPVA_CERTMON,31,search,1257
connection_phase,SPVA_CERTMON,31,tcp_connect,11747
connection_phase,SPVA_CERTMON,31,validation,882
connection_phase,SPVA_CERTMON,31,create_channel,20813
